/work/work/shared/s-neomics/data/analyse/PED20045	PED20045	archive_success	415
/work/work/shared/s-neomics/data/analyse/PED20045	dijnbs098	archive_success	415
/work/work/shared/s-neomics/data/analyse/PED20047	PED20047	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20048	PED20048	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20049	PED20049	analysis_ok	415
/work/work/shared/s-neomics/data/analyse/PED20049	PED20049	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20043	PED20043	archive_success	414
/work/work/shared/s-neomics/data/analyse/PED20043	dijnbs096	archive_success	414
/work/work/shared/s-neomics/data/analyse/PED20050	PED20050	analysis_ok	414
/work/work/shared/s-neomics/data/analyse/PED20050	PED20050	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20047	PED20047	archive_success	413
/work/work/shared/s-neomics/data/analyse/PED20047	dijnbs100	archive_success	413
/work/work/shared/s-neomics/data/analyse/PED20048	PED20048	archive_success	413
/work/work/shared/s-neomics/data/analyse/PED20048	dijnbs101	archive_success	413
/work/work/shared/s-neomics/data/analyse/PED20049	PED20049	archive_success	413
/work/work/shared/s-neomics/data/analyse/PED20049	dijnbs102	archive_success	413
/work/work/shared/s-neomics/data/analyse/PED20050	PED20050	archive_success	412
/work/work/shared/s-neomics/data/analyse/PED20050	dijnbs103	archive_success	412
/work/work/shared/s-neomics/data/analyse/PED20051	PED20051	analysis_ok	408
/work/work/shared/s-neomics/data/analyse/PED20051	PED20051	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20051	PED20051	archive_success	406
/work/work/shared/s-neomics/data/analyse/PED20051	dijnbs104	archive_success	406
/work/work/shared/s-neomics/data/analyse/PED20052	PED20052	analysis_ok	406
/work/work/shared/s-neomics/data/analyse/PED20052	PED20052	archive_in_progress	3
/work/work/shared/s-neomics/data/analyse/PED20052	PED20052	archive_success	403
/work/work/shared/s-neomics/data/analyse/PED20052	dijnbs105	archive_success	403
/work/work/shared/s-neomics/data/analyse/PED20046	PED20046	analysis_ok	401
/work/work/shared/s-neomics/data/analyse/PED20046	PED20046	archive_in_progress	2
/work/work/shared/s-neomics/data/analyse/PED20046	PED20046	archive_success	399
/work/work/shared/s-neomics/data/analyse/PED20046	dijnbs099	archive_success	399
/work/work/shared/s-neomics/data/analyse/PED20064	dijnbs117	dispatch_ok	280
/work/work/shared/s-neomics/data/analyse/PED20064	PED20064	analysis_not_ended	30
/work/work/shared/s-neomics/data/analyse/PED20064	PED20064	no_archive_log	30
/work/work/shared/s-neomics/data/analyse/PED20073	dijnbs126	dispatch_ok	649
/work/work/shared/s-neomics/data/analyse/PED20073	PED20073	analysis_not_ended	17
/work/work/shared/s-neomics/data/analyse/PED20073	PED20073	no_archive_log	17
/work/work/shared/s-neomics/data/analyse/PED20053	dijnbs106	dispatch_ok	648
/work/work/shared/s-neomics/data/analyse/PED20053	PED20053	analysis_not_ended	20
/work/work/shared/s-neomics/data/analyse/PED20053	PED20053	no_archive_log	20
/work/work/shared/s-neomics/data/analyse/PED20054	dijnbs107	dispatch_ok	644
/work/work/shared/s-neomics/data/analyse/PED20054	PED20054	analysis_not_ended	21
/work/work/shared/s-neomics/data/analyse/PED20054	PED20054	no_archive_log	21
/work/work/shared/s-neomics/data/analyse/PED20055	dijnbs108	dispatch_ok	644
/work/work/shared/s-neomics/data/analyse/PED20055	PED20055	analysis_not_ended	17
/work/work/shared/s-neomics/data/analyse/PED20055	PED20055	no_archive_log	17
/work/work/shared/s-neomics/data/analyse/PED20056	dijnbs109	dispatch_ok	644
/work/work/shared/s-neomics/data/analyse/PED20056	PED20056	analysis_not_ended	23
/work/work/shared/s-neomics/data/analyse/PED20056	PED20056	no_archive_log	23
/work/work/shared/s-neomics/data/analyse/PED20057	dijnbs110	dispatch_ok	640
/work/work/shared/s-neomics/data/analyse/PED20057	PED20057	analysis_not_ended	22
/work/work/shared/s-neomics/data/analyse/PED20057	PED20057	no_archive_log	22
/work/work/shared/s-neomics/data/analyse/PED20058	dijnbs111	dispatch_ok	640
/work/work/shared/s-neomics/data/analyse/PED20058	PED20058	analysis_not_ended	26
/work/work/shared/s-neomics/data/analyse/PED20058	PED20058	no_archive_log	26
/work/work/shared/s-neomics/data/analyse/PED20059	dijnbs112	dispatch_ok	640
/work/work/shared/s-neomics/data/analyse/PED20059	PED20059	analysis_not_ended	25
/work/work/shared/s-neomics/data/analyse/PED20059	PED20059	no_archive_log	25
/work/work/shared/s-neomics/data/analyse/PED20060	dijnbs113	dispatch_ok	637
/work/work/shared/s-neomics/data/analyse/PED20060	PED20060	analysis_not_ended	29
/work/work/shared/s-neomics/data/analyse/PED20060	PED20060	no_archive_log	29
/work/work/shared/s-neomics/data/analyse/PED20061	dijnbs114	dispatch_ok	637
/work/work/shared/s-neomics/data/analyse/PED20061	PED20061	analysis_not_ended	37
/work/work/shared/s-neomics/data/analyse/PED20061	PED20061	no_archive_log	37
/work/work/shared/s-neomics/data/analyse/PED20062	dijnbs115	dispatch_ok	637
/work/work/shared/s-neomics/data/analyse/PED20062	PED20062	analysis_not_ended	30
/work/work/shared/s-neomics/data/analyse/PED20062	PED20062	no_archive_log	30
/work/work/shared/s-neomics/data/analyse/PED20063	dijnbs116	dispatch_ok	634
/work/work/shared/s-neomics/data/analyse/PED20063	PED20063	analysis_not_ended	31
/work/work/shared/s-neomics/data/analyse/PED20063	PED20063	no_archive_log	31
/work/work/shared/s-neomics/data/analyse/PED20064	PED20064	analysis_ok	700
/work/work/shared/s-neomics/data/analyse/PED20064	PED20064	archive_in_progress	3
/work/work/shared/s-neomics/data/analyse/PED20065	dijnbs118	dispatch_ok	633
/work/work/shared/s-neomics/data/analyse/PED20065	PED20065	analysis_not_ended	33
/work/work/shared/s-neomics/data/analyse/PED20065	PED20065	no_archive_log	33
/work/work/shared/s-neomics/data/analyse/PED20064	PED20064	archive_success	632
/work/work/shared/s-neomics/data/analyse/PED20064	dijnbs117	archive_success	632
/work/work/shared/s-neomics/data/analyse/PED20073	PED20073	analysis_ok	632
/work/work/shared/s-neomics/data/analyse/PED20073	PED20073	archive_in_progress	1
/work/work/shared/s-neomics/data/analyse/PED20066	dijnbs119	dispatch_ok	632
/work/work/shared/s-neomics/data/analyse/PED20066	PED20066	analysis_not_ended	32
/work/work/shared/s-neomics/data/analyse/PED20066	PED20066	no_archive_log	34
/work/work/shared/s-neomics/data/analyse/PED20073	PED20073	archive_success	631
/work/work/shared/s-neomics/data/analyse/PED20073	dijnbs126	archive_success	631
/work/work/shared/s-neomics/data/analyse/PED20067	dijnbs120	dispatch_ok	631
/work/work/shared/s-neomics/data/analyse/PED20067	PED20067	analysis_not_ended	33
/work/work/shared/s-neomics/data/analyse/PED20067	PED20067	no_archive_log	34
/work/work/shared/s-neomics/data/analyse/PED20069	dijnbs122	dispatch_ok	630
/work/work/shared/s-neomics/data/analyse/PED20069	PED20069	analysis_not_ended	30
/work/work/shared/s-neomics/data/analyse/PED20069	PED20069	no_archive_log	30
/work/work/shared/s-neomics/data/analyse/PED20053	PED20053	analysis_ok	628
/work/work/shared/s-neomics/data/analyse/PED20053	PED20053	archive_in_progress	1
/work/work/shared/s-neomics/data/analyse/PED20070	dijnbs123	dispatch_ok	628
/work/work/shared/s-neomics/data/analyse/PED20070	PED20070	analysis_not_ended	28
/work/work/shared/s-neomics/data/analyse/PED20070	PED20070	no_archive_log	28
/work/work/shared/s-neomics/data/analyse/PED20053	PED20053	archive_success	627
/work/work/shared/s-neomics/data/analyse/PED20053	dijnbs106	archive_success	627
